,avgExp,avglHC,avgHC1,avgHC2,avgHC3,avgHCx,pctExp,pctlHC,pctHC1,pctHC2,pctHC3,pctHCx
igf2bp2b,0.00919405926447406,0.028169014084507,0,0.00289017341040462,0.00540540540540541,0.00950570342205323,0.881383112759193,2.8169014084507,0,0.289017341040462,0.540540540540541,0.760456273764259
ubac2,0.00502156566553586,0,0,0.00289017341040462,0.0108108108108108,0.0114068441064639,0.502156566553586,0,0,0.289017341040462,1.08108108108108,1.14068441064639
gpr183b,0,0,0,0,0,0,0,0,0,0,0,0
dachc,0,0,0,0,0,0,0,0,0,0,0,0
mzt1,0.184454870415939,0.274647887323944,0.144329896907217,0.134393063583815,0.205405405405405,0.163498098859316,16.2008054411767,20.4225352112676,13.4020618556701,12.8612716763006,18.9189189189189,15.3992395437262
bora,0.00639425909066567,0.028169014084507,0,0,0,0.00380228136882129,0.639425909066567,2.8169014084507,0,0,0,0.380228136882129
dis3,0.0040036995170075,0,0,0,0.0162162162162162,0.00380228136882129,0.40036995170075,0,0,0,1.62162162162162,0.380228136882129
cr407598.2,0.000578034682080925,0,0,0.00289017341040462,0,0,0.0578034682080925,0,0,0.289017341040462,0,0
bx548015.2,0.0424037448852291,0.00704225352112676,0.0412371134020619,0.0592485549132948,0.0702702702702703,0.0342205323193916,3.98775770989457,0.704225352112676,4.12371134020619,5.20231213872832,6.48648648648649,3.42205323193916
metap1d,0.0125606265844897,0.00704225352112676,0.0206185567010309,0.0202312138728324,0.00540540540540541,0.00950570342205323,1.25606265844897,0.704225352112676,2.06185567010309,2.02312138728324,0.540540540540541,0.950570342205323
dlx2b,0,0,0,0,0,0,0,0,0,0,0,0
itga6b,0.00142970175168685,0,0,0.00144508670520231,0,0.00570342205323194,0.142970175168685,0,0,0.144508670520231,0,0.570342205323194
si:ch211-269i23.2,0.00439021691118769,0,0.0103092783505155,0.00433526011560694,0.00540540540540541,0.00190114068441065,0.439021691118769,0,1.03092783505155,0.433526011560694,0.540540540540541,0.190114068441065
eef1a1b,0.129974266486901,0.0211267605633803,0.206185567010309,0.163294797687861,0.0216216216216216,0.23764258555133,11.6678925000977,2.11267605633803,18.5567010309278,14.5953757225434,2.16216216216216,20.9125475285171
kcnq5b,0.000380228136882129,0,0,0,0,0.00190114068441065,0.0380228136882129,0,0,0,0,0.190114068441065
bx284697.2,0,0,0,0,0,0,0,0,0,0,0,0
rims1b,0.00564830904853546,0.0140845070422535,0,0.00144508670520231,0.0108108108108108,0.00190114068441065,0.564830904853546,1.40845070422535,0,0.144508670520231,1.08108108108108,0.190114068441065
cenpk,0.0140845070422535,0.0704225352112676,0,0,0,0,1.26760563380282,6.33802816901408,0,0,0,0
ct573247.1,0.00444440970533635,0.0140845070422535,0,0.00433526011560694,0,0.00380228136882129,0.444440970533635,1.40845070422535,0,0.433526011560694,0,0.380228136882129
lbx1b,0,0,0,0,0,0,0,0,0,0,0,0
slc2a15b,0.000380228136882129,0,0,0,0,0.00190114068441065,0.0380228136882129,0,0,0,0,0.190114068441065
fgf8b,0.00178867884110748,0.00704225352112676,0,0,0,0.00190114068441065,0.178867884110748,0.704225352112676,0,0,0,0.190114068441065
dpcd,0.0188406663880894,0.0140845070422535,0.0206185567010309,0.0115606936416185,0.027027027027027,0.0209125475285171,1.88406663880894,1.40845070422535,2.06185567010309,1.15606936416185,2.7027027027027,2.09125475285171
poll,0.00858270083498993,0.0140845070422535,0,0.0101156069364162,0.00540540540540541,0.0133079847908745,0.858270083498993,1.40845070422535,0,1.01156069364162,0.540540540540541,1.33079847908745
wbp1lb,0.000669245477922592,0,0,0.00144508670520231,0,0.00190114068441065,0.0669245477922592,0,0,0.144508670520231,0,0.190114068441065
as3mt,0.00420825087803375,0.00704225352112676,0,0.00289017341040462,0.00540540540540541,0.00570342205323194,0.420825087803375,0.704225352112676,0,0.289017341040462,0.540540540540541,0.570342205323194
cnnm2b,0.000578034682080925,0,0,0.00289017341040462,0,0,0.0578034682080925,0,0,0.289017341040462,0,0
nt5c2b,0.0195241975682459,0.0704225352112676,0.0103092783505155,0.00578034682080925,0.00540540540540541,0.00570342205323194,1.52988454555699,4.92957746478873,1.03092783505155,0.578034682080925,0.540540540540541,0.570342205323194
inab,0.00575121963709183,0,0.0206185567010309,0.00433526011560694,0,0.00380228136882129,0.575121963709183,0,2.06185567010309,0.433526011560694,0,0.380228136882129
anos1a,0.215263582403248,0.197183098591549,0.381443298969072,0.105491329479769,0.162162162162162,0.230038022813688,17.6982411332006,16.1971830985916,29.8969072164948,9.68208092485549,13.5135135135135,19.2015209125475
bx901898.2,0.000380228136882129,0,0,0,0,0.00190114068441065,0.0380228136882129,0,0,0,0,0.190114068441065
bx901898.1,0.0067744872275478,0.028169014084507,0,0,0,0.00570342205323194,0.67744872275478,2.8169014084507,0,0,0,0.570342205323194
sts,0.000669245477922592,0,0,0.00144508670520231,0,0.00190114068441065,0.0669245477922592,0,0,0.144508670520231,0,0.190114068441065
pnpla4,0,0,0,0,0,0,0,0,0,0,0,0
cr925879.1,0,0,0,0,0,0,0,0,0,0,0,0
pudp,0.0251220907282249,0.0140845070422535,0.0412371134020619,0.0274566473988439,0.0162162162162162,0.026615969581749,2.51220907282249,1.40845070422535,4.12371134020619,2.74566473988439,1.62162162162162,2.6615969581749
nlgn4a,0.0765494401772356,0.169014084507042,0.0515463917525773,0.0939306358381503,0.0378378378378378,0.0304182509505703,7.11467676529362,15.4929577464789,5.15463917525773,8.67052023121387,3.78378378378378,2.47148288973384
bx322647.1,0,0,0,0,0,0,0,0,0,0,0,0
prkx,0.0158109875507874,0.0492957746478873,0,0.00433526011560694,0.0216216216216216,0.00380228136882129,1.44025368465621,4.22535211267606,0,0.433526011560694,2.16216216216216,0.380228136882129
mxra5a,0.00140845070422535,0.00704225352112676,0,0,0,0,0.140845070422535,0.704225352112676,0,0,0,0
gyg2,0,0,0,0,0,0,0,0,0,0,0,0
cd99,0.00672532296809974,0.00704225352112676,0.0103092783505155,0.00867052023121387,0,0.00760456273764259,0.672532296809974,0.704225352112676,1.03092783505155,0.867052023121387,0,0.760456273764259
dhrsx,0.0215484182068107,0.0140845070422535,0.0206185567010309,0.0289017341040462,0.027027027027027,0.0171102661596958,2.05901553878477,1.40845070422535,2.06185567010309,2.60115606936416,2.7027027027027,1.52091254752852
creb1a,0.0767845698058116,0.309859154929577,0.0103092783505155,0.023121387283237,0.0216216216216216,0.0190114068441065,5.42877108203098,20.4225352112676,1.03092783505155,2.16763005780347,1.62162162162162,1.90114068441065
chmp2bb,0.17038800808036,0.274647887323944,0.154639175257732,0.105491329479769,0.178378378378378,0.138783269961977,15.6386867766839,25.3521126760563,14.4329896907216,9.10404624277457,16.7567567567568,12.5475285171103
cldng,0,0,0,0,0,0,0,0,0,0,0,0
znf654,0.0590824338841606,0.126760563380282,0.0103092783505155,0.0332369942196532,0.0756756756756757,0.0494296577946768,5.58853043388277,11.2676056338028,1.03092783505155,3.32369942196532,7.56756756756757,4.75285171102662
arl13b,0.0592898419402312,0.105633802816901,0.0206185567010309,0.0578034682080925,0.0648648648648649,0.0475285171102662,5.58420473359617,9.85915492957746,2.06185567010309,5.49132947976879,5.94594594594595,4.56273764258555
nsun3,0.00169746804526581,0.00704225352112676,0,0.00144508670520231,0,0,0.169746804526581,0.704225352112676,0,0.144508670520231,0,0
epha6,0.0143574397486308,0.028169014084507,0,0.00578034682080925,0.0378378378378378,0,1.18679079633244,2.11267605633803,0,0.578034682080925,3.24324324324324,0
arl6,0.0984515722356675,0.0633802816901408,0.103092783505155,0.102601156069364,0.124324324324324,0.0988593155893537,8.56781773158155,6.33802816901408,9.27835051546392,8.23699421965318,10.8108108108108,8.17490494296578
slc5a7a,0.0117373282853998,0.0422535211267606,0,0.00722543352601156,0.00540540540540541,0.00380228136882129,0.581450812745789,1.40845070422535,0,0.578034682080925,0.540540540540541,0.380228136882129
kctd12.2,0.0206143834390335,0.028169014084507,0.0309278350515464,0.0144508670520231,0.0162162162162162,0.0133079847908745,1.88640568800298,2.8169014084507,3.09278350515464,1.30057803468208,1.08108108108108,1.14068441064639
si:dkey-24h22.5,0,0,0,0,0,0,0,0,0,0,0,0
lmo7b,0.00666571963853443,0.00704225352112676,0.0103092783505155,0.00867052023121387,0.00540540540540541,0.00190114068441065,0.666571963853443,0.704225352112676,1.03092783505155,0.867052023121387,0.540540540540541,0.190114068441065
klf12a,0.00592148587753107,0.00704225352112676,0.0103092783505155,0.00144508670520231,0.0108108108108108,0,0.592148587753107,0.704225352112676,1.03092783505155,0.144508670520231,1.08108108108108,0
klf5a,0,0,0,0,0,0,0,0,0,0,0,0
pibf1,0.00207769618214794,0.00704225352112676,0,0.00144508670520231,0,0.00190114068441065,0.207769618214794,0.704225352112676,0,0.144508670520231,0,0.190114068441065
